throttle,steer,pitch,yaw,roll,jump,boost,handbrake
0.9921875,-0.3671875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.015625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.5234375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,1.0
0.890625,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.96875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,1.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,1.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,1.0,-1.0,-1.0
0.9921875,-0.9921875,-1.0,1.0,0.35910443835452743,1.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,1.0,-1.0,-1.0
0.9921875,-0.9921875,-1.0,-1.0,1.0,1.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,1.0,-1.0,-1.0
0.9921875,-0.9921875,-0.7776065041722272,0.9393499823470379,-0.03144347531255301,1.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,1.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,1.0,-1.0,-1.0
0.9921875,-0.9921875,-0.506934143485313,-0.3743746294175716,0.26633080777349066,1.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,1.0,-1.0,-1.0
0.9921875,-0.9921875,-0.38180934910936076,-0.41059120962671686,0.4408767764471937,1.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,1.0,-1.0,-1.0
0.9921875,-0.9921875,-0.20986046187172697,-0.37641131330947825,0.5852985519822582,1.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,1.0,-1.0,-1.0
0.9921875,-0.9921875,-0.07643005312451254,-0.14146182262899126,0.6734440919409801,1.0,-1.0,1.0
0.9921875,-0.9921875,0.0,0.0,0.0,1.0,-1.0,1.0
0.9921875,-0.9921875,0.0,0.0,0.0,1.0,-1.0,1.0
0.9921875,-0.9921875,0.25269137970053895,-0.2642169901897837,0.6948691069699836,1.0,-1.0,1.0
0.9921875,-0.6328125,0.0,0.0,0.0,0.0,-1.0,1.0
0.9921875,-0.0,-0.18902685617500045,0.32151616044541803,0.5683709680723465,0.0,-1.0,-1.0
0.9921875,0.0703125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.6875,0.42801540671521726,-1.0,0.02078731064990242,0.0,-1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,1.0,1.0,-1.0,-0.5337925074851425,0.0,-1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,1.0,0.8248870456608857,-1.0,-0.7982502884472181,0.0,-1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,1.0,-1.0,0.5598575985184352,1.0,0.0,-1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9375,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.71875,0.5546875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.65625,-0.40625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.65625,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.6796875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.90625,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.4140625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.015625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.1015625,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.046875,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.203125,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.8359375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.1328125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.25,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.8046875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.6171875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.09375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0078125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0078125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0078125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0078125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0078125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.1484375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.7109375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.953125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.8125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0703125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0078125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.25,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.7265625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.984375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.6640625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.0390625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.5625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.984375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.75,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.03125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0390625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.28125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.5390625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.6796875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.84375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.96875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.8984375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.0234375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.1796875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.4921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.5703125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.546875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.0078125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.0078125,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.015625,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.0078125,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.015625,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.0078125,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0703125,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.171875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.3984375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.8359375,0.9375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.6015625,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.421875,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.34375,0.3125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.2734375,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-0.7734375,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-1.0,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-1.0,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-0.6953125,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.75,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9375,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.390625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.8515625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.96875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,1.0
0.8515625,-0.9921875,0.0,0.0,0.0,0.0,-1.0,1.0
0.8515625,-0.9921875,0.0,0.0,0.0,0.0,-1.0,1.0
0.8515625,-0.9921875,0.0,0.0,0.0,0.0,-1.0,1.0
0.8515625,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.8203125,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.6484375,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.421875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.046875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,-0.9921875,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.375,-0.8203125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.765625,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.65625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.9765625,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.2421875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.0078125,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.1875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.5390625,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.796875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.84375,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.1015625,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.4296875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.6953125,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.6640625,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.09375,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.984375,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.8984375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.2265625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.0078125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.984375,0.078125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.96875,0.171875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9453125,0.2734375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.90625,0.2734375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.828125,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.71875,-0.015625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.6953125,-0.1875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.703125,-0.2578125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.703125,-0.265625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.6875,-0.2734375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.3828125,-0.0625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,0.203125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,0.515625,0.0,0.0,0.0,0.0,-1.0,-1.0
-1.0,0.6328125,0.0,0.0,0.0,0.0,-1.0,-1.0
-1.0,0.5234375,0.0,0.0,0.0,0.0,-1.0,-1.0
-1.0,-0.1015625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.6484375,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9765625,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,-1.0,1.0,0.34045584098102827,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,1.0
0.9921875,-0.9921875,-0.48015976806139177,-1.0,-1.0,0.0,-1.0,1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,1.0
0.9921875,-0.9921875,0.11451191420887402,-1.0,-1.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.00035606588979836577,1.0,-0.19980109035753668,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.014838611516310937,0.8016714046071812,-0.07254640436245584,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.030527639525491854,0.2680681380999968,-0.026592941916622467,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.011380088195990347,-0.45254709785080993,0.017778489530932206,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.002113767732786315,-0.33509645122791354,0.05067129637726457,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0003255326632955319,0.017269530337491835,0.08968242924187095,0.0,-1.0,-1.0
0.9609375,-0.9921875,0.00017509556167668054,0.22987801382587816,0.1792540834757677,0.0,-1.0,-1.0
0.84375,-0.9921875,0.9775598758275835,1.0,-1.0,0.0,-1.0,-1.0
0.75,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.5078125,-0.625,-0.6041266185334663,1.0,-1.0,0.0,-1.0,-1.0
0.046875,0.4375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0390625,1.0,0.7613479978745279,-1.0,-1.0,0.0,-1.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,0.6328125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,-0.6640625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.3515625,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.5546875,-0.546875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.578125,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.5546875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.4296875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.2109375,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,0.0234375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.2109375,0.2734375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.671875,0.3515625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.3515625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.3515625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.1640625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.71875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.390625,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.203125,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.09375,-0.046875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.1171875,-0.328125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.3125,-0.7265625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.7109375,-0.8125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9375,-0.4609375,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.890625,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.3359375,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,-0.0234375,0.0,0.0,0.0,0.0,-1.0,0.0
0.125,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0
0.6875,-0.8671875,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.796875,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.140625,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.890625,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.3046875,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,0.0625,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,0.1328125,0.0,0.0,0.0,0.0,-1.0,0.0
0.375,0.15625,0.0,0.0,0.0,0.0,-1.0,0.0
0.6328125,0.1171875,0.0,0.0,0.0,0.0,-1.0,0.0
0.640625,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.703125,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.796875,-0.03125,0.0,0.0,0.0,0.0,-1.0,0.0
0.859375,-0.3046875,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.7265625,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.71875,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.2734375,0.0,0.0,0.0,0.0,-1.0,0.0
